locId,locName,countryCode,subnational1Code,subnational2Code,lat,lng,latestObsDt,numSpeciesAllTime
L10639450,River Severn at Buildwas,GB,GB-ENG,GB-ENG-SHR,52.6376693,-2.5338469,2022-01-09 10:40,96
L11192159,River Severn at Ironbridge,GB,GB-ENG,GB-ENG-SHR,52.6295479,-2.4971415,2021-06-07 10:00,49
L12701760,River Severn at Newnham,GB,GB-ENG,GB-ENG-GLS,51.8064854,-2.4455982,2021-08-01 15:42,34
L15101655,River Severn between Sharpness Dock and Berkeley Pill,GB,GB-ENG,GB-ENG-GLS,51.7081689,-2.4847363,2021-09-16 10:56,15
L7608729,River Severn in Gloucester,GB,GB-ENG,GB-ENG-GLS,51.864037,-2.241683,2021-09-24 13:09,32
L2520874,River Severn near Cound,GB,GB-ENG,GB-ENG-SHR,52.6495209,-2.6404095,2021-12-28 11:45,33
L11029028,River Severn near Leighton,GB,GB-ENG,GB-ENG-SHR,52.6359796,-2.5658065,2022-01-21 08:53,110
L12381411,River Severn near Monkmoor,GB,GB-ENG,GB-ENG-SHR,52.7158835,-2.7083209,2021-01-17 10:12,29
L7060809,River Spean at Spean Bridge,GB,GB-SCT,GB-SCT-HLD,56.8928083,-4.9203086,2020-08-25 08:59,29
L5872032,River Spey Reservoir,GB,GB-SCT,GB-SCT-HLD,57.0084797,-4.3526331,2021-11-08 14:32,18
L9870254,River Spey at Broomhill Bridge,GB,GB-SCT,GB-SCT-HLD,57.2806886,-3.6653362,2021-09-24 08:30,52
L9657543,River Spey near Craggan,GB,GB-SCT,GB-SCT-HLD,57.314668,-3.616688,2021-05-14 12:30,41
L7935065,River Stour at Bloody Point,GB,GB-ENG,GB-ENG-KEN,51.2883735,1.3554898,2022-01-11 12:12,85
L11022054,River Stour at Canford Magna,GB,GB-ENG,GB-ENG-DOR,50.7901672,-1.955419,2021-12-30 20:23,75
L14512822,River Stour at Cherington,GB,GB-ENG,GB-ENG-WAR,52.0299772,-1.5794526,2021-04-18 14:30,30
L4686509,River Stour at Eye Bridge,GB,GB-ENG,GB-ENG-DOR,50.8000357,-2.0085669,2022-01-23 10:49,53
L13252211,River Stour at Longham,GB,GB-ENG,GB-ENG-DOR,50.7753009,-1.9101834,2022-02-20 10:41,69
L13461665,River Stour at Wimbourne Minster,GB,GB-ENG,GB-ENG-DOR,50.7907191,-1.98826,2020-12-29 11:00,17
L7882782,River Stour in Sandwich,GB,GB-ENG,GB-ENG-KEN,51.275878,1.3530302,2021-04-09 11:08,54
L7483157,River Swale between Ivelet and Muker,GB,GB-ENG,GB-ENG-NYK,54.3755583,-2.1091175,2021-09-01 11:43,53
L3150798,River Tame at Coleshill Parkway,GB,GB-ENG,GB-ENG-WAR,52.520367,-1.7044902,2022-03-04 13:02,55
L16602775,River Taw at Pottington,GB,GB-ENG,GB-ENG-DEV,51.0805643,-4.0827379,2019-04-11 00:00,35
L14713248,River Taw at Umberleigh,GB,GB-ENG,GB-ENG-DEV,51.0003292,-3.9834867,2022-01-01 10:06,81
L9514867,River Tay at Newburgh,GB,GB-SCT,GB-SCT-FIF,56.3520156,-3.2467898,2021-08-16 10:34,60
L12795449,River Teign at Passage House Inn,GB,GB-ENG,GB-ENG-DEV,50.5394298,-3.5828046,2022-01-31 12:55,41
L11812706,River Teith near Callander,GB,GB-SCT,GB-SCT-STG,56.243841,-4.217804,2022-01-17 12:01,74
L12105421,River Thames Dagenham Riverside,GB,GB-ENG,GB-ENG-LND,51.5140762,0.14612,NA,NA
L12105591,River Thames Erith Reach,GB,GB-ENG,GB-ENG-LND,51.4909724,0.1796124,2022-02-11 12:26,9
L8379725,River Thames Riverside Walk from Nine Elms to St George Wharf,GB,GB-ENG,GB-ENG-LND,51.484497,-0.1302219,2021-11-29 15:40,36
L11670777,"River Thames at All Saints Church, Marlow",GB,GB-ENG,GB-ENG-BKM,51.5677464,-0.7731843,2021-10-28 10:30,53
L12106854,River Thames at Belvedere,GB,GB-ENG,GB-ENG-LND,51.4983218,0.1713172,2022-02-11 12:50,10
L3315481,River Thames at City Hall,GB,GB-ENG,GB-ENG-LND,51.5058669,-0.0804555,2021-11-28 10:04,46
L2903597,River Thames at Cookham,GB,GB-ENG,GB-ENG-BKM,51.5684471,-0.7132959,2020-01-12 12:30,78
L12204348,River Thames at Gallions Reach,GB,GB-ENG,GB-ENG-LND,51.508153,0.079679,2021-05-09 17:00,39
L10743334,River Thames at Greenhaven Drive,GB,GB-ENG,GB-ENG-LND,51.5102919,0.1146146,2022-03-05 00:00,44
L8165956,River Thames at Hammersmith Bridge,GB,GB-ENG,GB-ENG-LND,51.4884612,-0.2303628,2021-11-15 09:13,76
L11721418,River Thames at Hampton,GB,GB-ENG,GB-ENG-LND,51.4124706,-0.3600231,2022-01-16 14:14,30
L6292585,River Thames at Henley-on-Thames,GB,GB-ENG,GB-ENG-OXF,51.5359103,-0.9001567,2022-01-14 15:07,72
L8352725,River Thames at Isleworth,GB,GB-ENG,GB-ENG-LND,51.471265,-0.318934,2022-02-12 08:12,43
L16920348,River Thames at Kew,GB,GB-ENG,GB-ENG-LND,51.4859879,-0.2847611,2021-11-28 07:30,33
L14545960,River Thames at King's Lock,GB,GB-ENG,GB-ENG-OXF,51.7892112,-1.308562,2022-02-09 11:00,46
L10037698,River Thames at Lechlade,GB,GB-ENG,GB-ENG-GLS,51.6923235,-1.6915254,2021-10-31 10:49,54
L8294058,River Thames at Princess Alice Way,GB,GB-ENG,GB-ENG-LND,51.500455,0.083743,2020-07-20 19:19,22
L12940710,River Thames at Purfleet,GB,GB-ENG,GB-ENG-ESS,51.4817108,0.2319685,2022-02-11 11:58,49
L7012412,River Thames at Richmond,GB,GB-ENG,GB-ENG-LND,51.4511186,-0.3047204,2021-12-11 11:30,48
L12476231,River Thames at Rotherhithe,GB,GB-ENG,GB-ENG-LND,51.492988,-0.032389,2021-01-25 07:39,33
L7670368,River Thames at Sandford-on-Thames,GB,GB-ENG,GB-ENG-OXF,51.7172183,-1.2388694,2022-02-11 17:00,67
L8069313,River Thames at The Queen's Walk,GB,GB-ENG,GB-ENG-LND,51.5087672,-0.1052109,2022-03-02 10:24,35
L7354302,River Thames at Westminster,GB,GB-ENG,GB-ENG-LND,51.5008422,-0.1217669,2021-11-08 14:44,41
L12106561,River Thames from Battersea Bridge to Vauxhall Bridge,GB,GB-ENG,GB-ENG-LND,51.4838846,-0.1411205,2022-01-10 15:35,17
L12106564,River Thames from Kew Bridge to Barnes Bridge,GB,GB-ENG,GB-ENG-LND,51.4769652,-0.2747374,2021-12-23 13:33,28
L12106565,River Thames from Kew to Richmond,GB,GB-ENG,GB-ENG-LND,51.4767213,-0.3054309,2022-01-05 11:21,45
L12106567,River Thames from Putney Bridge to Barnes Bridge,GB,GB-ENG,GB-ENG-LND,51.489278,-0.2367368,2020-12-26 10:45,8
L12105007,River Thames from Putney Bridge to Battersea Bridge,GB,GB-ENG,GB-ENG-LND,51.4653204,-0.1870681,2021-11-24 11:11,19
L12107029,River Thames from Putney Bridge to Battersea Bridge--Battersea Reach,GB,GB-ENG,GB-ENG-LND,51.4721953,-0.1789358,2021-12-04 15:48,5
L12107099,River Thames from Richmond to Teddington,GB,GB-ENG,GB-ENG-LND,51.4457993,-0.3166732,2019-04-10 07:30,10
L12107111,River Thames from Teddington to Kingston,GB,GB-ENG,GB-ENG-LND,51.4210634,-0.3059459,2021-05-27 15:26,40
L12107113,River Thames from Tower Bridge to Battersea Park,GB,GB-ENG,GB-ENG-LND,51.4979267,-0.1225051,2006-01-31 09:00,8
L12107114,River Thames from Vauxhall Bridge to Tower Bridge,GB,GB-ENG,GB-ENG-LND,51.5093195,-0.1113526,2021-12-30 10:47,13
L12107100,River Thames from Wapping to Canary Wharf,GB,GB-ENG,GB-ENG-LND,51.5085892,-0.0396053,2020-12-31 13:06,4
L12107101,River Thames from West Thamesmead to Woolwich,GB,GB-ENG,GB-ENG-LND,51.4998874,0.0786666,2021-09-05 09:05,24
L12107112,River Thames from the Thames Barrier to the Dome,GB,GB-ENG,GB-ENG-LND,51.4961761,0.0215581,NA,NA
L8201868,River Thames in Chiswick,GB,GB-ENG,GB-ENG-LND,51.4731644,-0.2701824,2021-01-17 12:42,59
L7984576,River Thames in Gravesend,GB,GB-ENG,GB-ENG-KEN,51.4442024,0.3791566,2022-01-02 11:20,57
L10040839,River Thames in Oxford,GB,GB-ENG,GB-ENG-OXF,51.7443608,-1.2530717,2022-02-16 15:44,59
L12500850,River Thurne at Martham Ferry,GB,GB-ENG,GB-ENG-NFK,52.7179238,1.6195599,2022-02-19 12:07,66
L6037577,River Towy/Afon Tywi near Galltybere,GB,GB-WLS,GB-WLS-CMN,52.097292,-3.7878478,2017-06-21 09:35,25
L12920490,River Trent at Victoria Embankment,GB,GB-ENG,GB-ENG-NTT,52.93245,-1.144034,2022-01-09 09:00,51
L13823323,River Trent from Shardlow to Derwentmouth,GB,GB-ENG,GB-ENG-LEC,52.8667769,-1.3322115,2021-03-30 10:42,42
L12638576,River Tweed from Dryburgh to Mertoun Bridge,GB,GB-SCT,GB-SCT-SCB,55.5962681,-2.6592433,2012-06-09 17:00,36
L10098511,River Tweed--Horncliffe to Norham (English side),GB,GB-ENG,GB-ENG-NBL,55.7358473,-2.1488236,2021-06-17 15:54,46
L8478708,River Tyne Walkway in Haddington,GB,GB-SCT,GB-SCT-ELN,55.9545698,-2.77144,2021-11-25 10:00,55
L13505906,River Tyne at Corbridge,GB,GB-ENG,GB-ENG-NBL,54.9723634,-2.018881,2021-08-22 14:37,43
L16190172,River Tyne at Derwenthaugh,GB,GB-ENG,GB-ENG-GAT,54.9635804,-1.6800786,2021-08-23 10:48,12
L16190181,River Tyne at Metro Riverside Park,GB,GB-ENG,GB-ENG-GAT,54.9637749,-1.6721725,2021-08-23 11:13,6
L5659908,River Tyne at Pencaitland,GB,GB-SCT,GB-SCT-ELN,55.909910000000004,-2.8897639,2021-05-16 15:16,47
L5149865,River Usk in Brecon,GB,GB-WLS,GB-WLS-POW,51.9503508,-3.3991012,2022-01-22 11:06,27
L4978156,River Usk in Llangynidr,GB,GB-WLS,GB-WLS-POW,51.8746242,-3.2331991,2021-11-20 12:50,45
L6222807,River Usk near Llanwenarth,GB,GB-WLS,GB-WLS-MON,51.8256995,-3.0593491,2019-11-12 11:40,65
L8223698,River Ver and Ponds at Redbournbury,GB,GB-ENG,GB-ENG-HRT,51.7841356,-0.3794354,2022-02-27 07:14,106
L13562381,River Ver at Sopwell,GB,GB-ENG,GB-ENG-HRT,51.7365757,-0.3289699,2022-02-28 14:52,30
L11317768,River Ver from Redbourn to Flamstead,GB,GB-ENG,GB-ENG-HRT,51.8149655,-0.3977203,2022-01-07 11:15,56
L12107108,River Wandle Mill Lane and Bridle Path,GB,GB-ENG,GB-ENG-LND,51.3703364,-0.1250028,2021-03-27 17:00,16
L12107220,River Wandle at Phipps Bridge,GB,GB-ENG,GB-ENG-LND,51.4034286,-0.1882255,2021-09-11 09:32,36
L12107102,River Wandle from Butter Hill to Morden Hall Park,GB,GB-ENG,GB-ENG-LND,51.3853172,-0.163631,2020-12-29 08:44,29
L12107103,River Wandle from Carshalton Ponds to Wandsworth,GB,GB-ENG,GB-ENG-LND,51.4187874,-0.1815065,2022-02-27 12:41,47
L12107104,River Wandle from Carshalton to Mill Close,GB,GB-ENG,GB-ENG-LND,51.370403,-0.159779,2021-12-12 11:13,18
L12107105,River Wandle from East Croydon to Wandsworth,GB,GB-ENG,GB-ENG-LND,51.4143412,-0.1778568,NA,NA
L12107106,River Wandle from Goat Bridge to Mitcham Bridge,GB,GB-ENG,GB-ENG-LND,51.3898939,-0.1673284,2022-01-30 13:32,25
L12107107,River Wandle from Mill Close to Beddington Park,GB,GB-ENG,GB-ENG-LND,51.3705751,-0.1523647,2021-08-19 18:19,7
L12107109,River Wandle from Mitcham Bridge to Morden Hall Tram Crossing,GB,GB-ENG,GB-ENG-LND,51.3980923,-0.1835408,2021-06-02 13:04,35
L12107533,River Wandle from Wandle Nature Park to Plough Lane,GB,GB-ENG,GB-ENG-LND,51.4258348,-0.1856176,2022-02-13 10:41,40
L17680296,River Wear - Offerton,GB,GB-ENG,GB-ENG-GAT,54.9032876,-1.4682243,2022-02-08 11:49,23
L17390875,River Wear South of Chester-le-Street,GB,GB-ENG,GB-ENG-DUR,54.8483903,-1.5567729,2022-01-10 10:00,7
L4299211,River Wear at Durham City Centre,GB,GB-ENG,GB-ENG-DUR,54.7782849,-1.5772894,2022-03-05 12:45,71
L16454816,River Wear at Northern Spire Bridge,GB,GB-ENG,GB-ENG-GAT,54.9175575,-1.4248687,2021-09-24 12:55,8
L16454824,River Wear at Pallion Shipyard,GB,GB-ENG,GB-ENG-GAT,54.9134226,-1.4107001,2021-09-24 13:10,5
L17680454,River Wear at South Hylton,GB,GB-ENG,GB-ENG-GAT,54.9072935,-1.4504845,2022-02-08 12:53,17
L17680486,River Wear at Timber Beach,GB,GB-ENG,GB-ENG-GAT,54.9132298,-1.438812,2022-02-28 11:00,19
L9207235,River Welland in Stamford,GB,GB-ENG,GB-ENG-LIN,52.642325,-0.4933481,2021-10-09 16:00,55
L13224382,River Wensum and Ponds in Great Ryburgh,GB,GB-ENG,GB-ENG-NFK,52.8086283,0.9115009,2022-01-08 04:28,67
L8047455,River Wensum in Norwich,GB,GB-ENG,GB-ENG-NFK,52.632003,1.295281,2022-02-19 08:10,65
L11053235,River Wey at Peasmarsh,GB,GB-ENG,GB-ENG-SRY,51.20781,-0.5770203,2022-03-04 08:41,69
L7306808,River Wey at Pyrford,GB,GB-ENG,GB-ENG-SRY,51.3132298,-0.4923785,2022-01-30 07:56,67
L14258392,River Wey at Triggs Lock,GB,GB-ENG,GB-ENG-SRY,51.284092,-0.5493922,2022-02-22 15:45,83
L11045952,River Wey from Westbrook to Eashing,GB,GB-ENG,GB-ENG-SRY,51.1935984,-0.6354863,2022-03-03 07:38,74
L11612242,River Wey near Burpham,GB,GB-ENG,GB-ENG-SRY,51.2668599,-0.5498643,2021-12-03 15:25,63
L4638255,River Wharfe at Burley in Wharfedale,GB,GB-ENG,GB-ENG-NYK,53.922083,-1.7496371,2017-08-05 00:00,22
L10676982,River Wharfe at Burnsall,GB,GB-ENG,GB-ENG-NYK,54.0464127,-1.9516492,2022-02-17 11:07,63
L13884622,River Wharfe at Ilkley,GB,GB-ENG,GB-ENG-WKF,53.9288021,-1.8274172,2022-01-12 15:26,48
L4855825,River Witham Mouth,GB,GB-ENG,GB-ENG-LIN,52.9328428,0.0783277,2022-02-19 08:27,183
L4884995,River Witham at Foston Ford,GB,GB-ENG,GB-ENG-LIN,52.993973,-0.720216,2021-07-17 11:51,84
L9178456,River Witham at Kirkstead,GB,GB-ENG,GB-ENG-LIN,53.1428471,-0.2439167,2019-01-02 00:00,39
L13152541,River Witham between Kirkstead Bridge and Tattershall Bridge,GB,GB-ENG,GB-ENG-LIN,53.1242555,-0.2254695,2021-07-31 15:55,35
L5377555,River Witham between Stixwould and Kirkstead,GB,GB-ENG,GB-ENG-LIN,53.1559268,-0.2538204,2017-01-29 08:40,58
L7934866,River Witham from Kirkstead Bridge to Chapel Hill,GB,GB-ENG,GB-ENG-LIN,53.0906298,-0.2150494,2021-04-24 18:01,79
L7798741,River Witham near Fiskerton,GB,GB-ENG,GB-ENG-LIN,53.2300269,-0.4387664,2022-02-26 08:53,62
L10675286,River Wye at Bakewell Bridge,GB,GB-ENG,GB-ENG-DBY,53.2142738,-1.6726298,2022-02-26 11:30,76
L12827556,River Wye near Erwood,GB,GB-WLS,GB-WLS-POW,52.0813804,-3.3264982,1996-05-05 00:00,9
L8047444,River Wylye in Wilton,GB,GB-ENG,GB-ENG-WIL,51.083669,-1.867687,2019-05-05 11:14,4
L2486969,River Yare Mouth,GB,GB-ENG,GB-ENG-NFK,52.57332,1.73583,2021-11-07 14:34,49
L8047254,River Yare in Norwich,GB,GB-ENG,GB-ENG-NFK,52.599775,1.288999,2021-02-28 13:51,17
L15915928,River Yeo near Cheddar,GB,GB-ENG,GB-ENG-SOM,51.267184,-2.7930242,2020-01-22 15:05,22
L10131682,Rivers Forth and Teith Confluence,GB,GB-SCT,GB-SCT-STG,56.1410723,-3.9765987,2021-10-10 09:15,50
L8037683,Rivers Rusland and Leven Confluence,GB,GB-ENG,GB-ENG-CMA,54.2455759,-3.0290646,2021-05-05 06:36,61
L3813355,Riverside Country Park,GB,GB-ENG,GB-ENG-KEN,51.3893181,0.5904722,2022-02-12 15:30,118
L3602057,Riverside Garden Park,GB,GB-ENG,GB-ENG-SRY,51.1636411,-0.1686949,2021-12-23 11:00,53
L17212181,Riverside Holiday Park,GB,GB-ENG,GB-ENG-LAN,53.6655117,-2.9023523,2022-02-19 08:33,15
L9266726,Riverside Museum (Glasgow),GB,GB-SCT,GB-SCT-GLG,55.8648135,-4.3051085,2021-11-05 23:51,34
L2927822,Riverside Nature Park,GB,GB-SCT,GB-SCT-DND,56.4564851,-3.046174,2022-03-05 10:30,97
L4140075,Riverside Park (Chester-le-Street),GB,GB-ENG,GB-ENG-DUR,54.8531805,-1.5610349,2022-03-05 11:34,94
L8146223,Riverside Park (Glenrothes),GB,GB-SCT,GB-SCT-FIF,56.2008617,-3.1880634,2022-02-08 13:50,17
L11561015,Riverside Park (Newhaven),GB,GB-ENG,GB-ENG-ESX,50.8001217,0.0440956,2021-11-03 13:21,56
L10251225,Riverside Park (Southampton),GB,GB-ENG,GB-ENG-HAM,50.9301638,-1.3793403,2022-02-14 14:30,47
L10981041,Riverside Park (St. Neot's),GB,GB-ENG,GB-ENG-CAM,52.2257836,-0.2729837,2021-05-01 14:00,46
L10021134,"Riverside Park, Macclesfield LNR",GB,GB-ENG,GB-ENG-CHS,53.2723124,-2.1365666,2022-01-26 13:49,64
L10493603,Riverside Valley Park,GB,GB-ENG,GB-ENG-DEV,50.7032734,-3.5157039,2022-02-25 11:00,56
L8051804,Riverside Valley Park--Viewing Screens,GB,GB-ENG,GB-ENG-DEV,50.696183,-3.5056598,2021-10-27 09:30,46
L12107538,Riverside Walk Central,GB,GB-ENG,GB-ENG-LND,51.4433939,0.1265432,NA,NA
L8025915,Rivington Reservoir,GB,GB-ENG,GB-ENG-LAN,53.6253942,-2.5703023,2021-08-24 17:53,67
L13152791,Rixton Moss,GB,GB-ENG,GB-ENG-CHS,53.4135961,-2.4888778,2022-01-17 13:39,78
L17074333,Roa Island,GB,GB-ENG,GB-ENG-CMA,54.075199,-3.1745262,2022-02-16 11:30,38
L16259311,Roadford Lake--LNR including Southweek Wood,GB,GB-ENG,GB-ENG-DEV,50.7185099,-4.2194422,2021-08-31 16:00,7
L1291434,Roadford Reservoir,GB,GB-ENG,GB-ENG-DEV,50.6996471,-4.2300711,2022-01-05 13:30,107
L2079761,Roath Park,GB,GB-WLS,GB-WLS-CRF,51.5085822,-3.1736755,2022-02-19 13:30,88
L8426724,Robert Hall Street Greenspace,GB,GB-ENG,GB-ENG-MAN,53.4736328,-2.2743484,2019-01-14 11:00,19
L5091528,Roberts Park,GB,GB-ENG,GB-ENG-WKF,53.8405259,-1.789248,2022-02-08 12:16,69
L16905210,Robin Hood's Bay,GB,GB-ENG,GB-ENG-NYK,54.4302871,-0.5318878,2022-02-09 11:24,28
L7123674,Robin Hood's Bay to Ravenscar,GB,GB-ENG,GB-ENG-NYK,54.4108027,-0.5135918,2021-09-27 16:37,72
L9207322,Roch,GB,GB-WLS,GB-WLS-PEM,51.848714,-5.079682,2021-06-21 12:00,7
L12718142,Rochdale Canal--East of Todmorden,GB,GB-ENG,GB-ENG-WKF,53.7139541,-2.0857786,2022-02-08 08:35,67
L12718378,Rochdale Canal--South of Todmorden,GB,GB-ENG,GB-ENG-WKF,53.7083829,-2.1041578,2022-01-02 15:21,23
L6135106,Rock Edge LNR,GB,GB-ENG,GB-ENG-OXF,51.7540641,-1.2047061,2019-09-03 14:35,25
L13539286,Rock-a-Nore,GB,GB-ENG,GB-ENG-ESX,50.856404,0.5982932,2022-02-23 11:25,20
L16574180,Rockhouse Dene LNR,GB,GB-ENG,GB-ENG-DUR,54.8400149,-1.3363428,2021-10-08 09:58,9
L3200775,Rockingham Recreation Ground,GB,GB-ENG,GB-ENG-BKM,51.5421964,-0.4837857,2022-03-06 09:34,33
L3013861,Rockland Broad,GB,GB-ENG,GB-ENG-NFK,52.5936374,1.4418483,2022-02-17 12:35,103
L6700828,Rockland Broad--Hide,GB,GB-ENG,GB-ENG-NFK,52.5919885,1.4461291,2021-05-10 14:06,18
L11674552,Rocky Hill,GB,GB-ENG,GB-ENG-CON,49.9180537,-6.3061045,2021-08-03 12:13,34
L11432437,Rodborough Common LNR,GB,GB-ENG,GB-ENG-SRY,51.168558,-0.6671521,2022-01-30 08:31,37
L10396566,Rodborough Common SSSI,GB,GB-ENG,GB-ENG-GLS,51.7323989,-2.2186666,2021-11-27 15:29,53
L1235794,Roddlesworth Reservoir and Wood,GB,GB-ENG,GB-ENG-LAN,53.6917863,-2.5104189,2022-01-03 12:07,58
L7562619,Rodel / Roghadal,GB,GB-SCT,GB-SCT-ELS,57.7415348,-6.9650424,2021-07-07 11:31,24
L7575474,Rodel / Roghadal--Lochan,GB,GB-SCT,GB-SCT-ELS,57.7436485,-6.9668555,2019-02-12 10:30,8
L3751136,Roding Valley Meadows LNR,GB,GB-ENG,GB-ENG-ESS,51.6321784,0.0655266,2021-12-28 12:16,78
L12107547,Roding Valley Park,GB,GB-ENG,GB-ENG-LND,51.5964577,0.04198,2021-12-01 08:06,2
L3775491,Rodley NR,GB,GB-ENG,GB-ENG-WKF,53.8208718,-1.6475630000000001,2022-01-28 14:25,114
L1328134,Rodney Stoke NNR,GB,GB-ENG,GB-ENG-SOM,51.2522387,-2.7309153,2014-03-16 13:15,23
L12107548,Roe Green Park,GB,GB-ENG,GB-ENG-LND,51.5857031,-0.2691774,2022-02-06 15:20,18
L6177373,Roe Valley Country Park,GB,GB-NIR,GB-NIR-DRY,55.025208,-6.9376516,2021-04-04 17:25,39
L9998480,Roe Woods LNR,GB,GB-ENG,GB-ENG-BNS,53.4071383,-1.4652221,2019-12-23 12:15,24
L12107550,Roehampton (LBC District),GB,GB-ENG,GB-ENG-LND,51.4557131,-0.2366711,NA,NA
L12107551,Roehampton University,GB,GB-ENG,GB-ENG-LND,51.4582952,-0.2443203,2001-06-28 00:00,11
L10942658,Rofford Marsh,GB,GB-ENG,GB-ENG-IOW,50.7052075,-1.490604,2021-10-15 13:13,52
L9925357,Rohallion Estate,GB,GB-SCT,GB-SCT-PKN,56.5346077,-3.5544103,2021-04-29 10:20,22
L16374311,Roils Head,GB,GB-ENG,GB-ENG-WKF,53.7308589,-1.9116018,NA,NA
L9059740,Rokeby Flash,GB,GB-ENG,GB-ENG-NYK,54.4929682,-1.8251586,2022-02-24 11:38,51
L17688695,Roker Marina,GB,GB-ENG,GB-ENG-GAT,54.9170308,-1.3666756,2022-02-09 10:44,11
L5424285,Rollesby Bridge at Ormesby and Rollesby Broads,GB,GB-ENG,GB-ENG-NFK,52.6789475,1.6426513,2022-03-06 09:16,93
L12755700,Rollestone Wood (WT),GB,GB-ENG,GB-ENG-BNS,53.3473417,-1.4417735,2020-11-19 20:10,15
L5284074,Roman Lakes Leisure Park,GB,GB-ENG,GB-ENG-MAN,53.3880757,-2.0470321,2021-12-20 11:00,75
L16332475,Roman River Valley EWT NR,GB,GB-ENG,GB-ENG-ESS,51.851695,0.85371,2022-02-24 13:45,41
L12107552,Romford (LBC District),GB,GB-ENG,GB-ENG-LND,51.576889,0.1835346,NA,NA
L12107553,Romford Golf Course,GB,GB-ENG,GB-ENG-LND,51.5903647,0.2031385,NA,NA
L7469591,Romney Marsh,GB,GB-ENG,GB-ENG-KEN,51.0071906,0.858618,2021-12-18 10:42,111
L10174293,Romsey Recreation Ground,GB,GB-ENG,GB-ENG-CAM,52.2002161,0.151298,2021-07-02 21:09,21
L12023198,Rood Ashton Lake,GB,GB-ENG,GB-ENG-WIL,51.309542,-2.163047,2020-08-06 17:10,13
L15712336,Rookery Hall Farm,GB,GB-ENG,GB-ENG-WAR,52.3672853,-1.3564521,2021-12-13 12:58,46
L12107556,Rookery Lake,GB,GB-ENG,GB-ENG-LND,51.3847869,0.0322782,NA,NA
L11534436,Rooksbury Mill LNR,GB,GB-ENG,GB-ENG-HAM,51.1986193,-1.4933052,2021-12-22 11:55,41
L10371448,Roos Loch,GB,GB-SCT,GB-SCT-ORK,59.287377,-2.6036952,2021-06-29 18:00,30
L11600005,Ros Castle,GB,GB-ENG,GB-ENG-NBL,55.5216344,-1.8730617,2021-08-23 10:30,14
L3920192,Roscoff to Plymouth Ferry Crossing,GB,GB-ENG,GB-ENG-DEV,49.783491,-4.1549993,2015-09-20 15:00,19
L12107559,Rose Walk LNR,GB,GB-ENG,GB-ENG-LND,51.3984801,-0.2770526,2022-02-13 06:40,49
L16908987,Roseberry Topping (NT),GB,GB-ENG,GB-ENG-NYK,54.5053614,-1.1072803,2022-02-11 16:07,8
L12813944,Rosebery Park,GB,GB-ENG,GB-ENG-SRY,51.3304479,-0.268035,2021-05-06 17:00,18
L6109613,Rosebery Reservoir,GB,GB-SCT,GB-SCT-MLN,55.7984056,-3.1063199,2022-01-14 09:32,52
L9858941,Rosebery St Park,GB,GB-ENG,GB-ENG-MAN,53.4544086,-2.2423519,2020-07-29 17:21,13
L10702528,Rosehearty Beach,GB,GB-SCT,GB-SCT-ABD,57.6978519,-2.1131496,2020-02-08 09:00,55
L12107558,Rosehill Park East,GB,GB-ENG,GB-ENG-LND,51.3803074,-0.1889702,NA,NA
L8882142,Roseisle Forest,GB,GB-SCT,GB-SCT-MRY,57.6719993,-3.5018371,2022-02-20 14:15,89
L15549299,Rosemarkie Shore,GB,GB-SCT,GB-SCT-HLD,57.591383,-4.113001,2022-02-12 13:00,56
L8089008,Rosemoor (RHS Garden),GB,GB-ENG,GB-ENG-DEV,50.9390803,-4.1380612,2022-02-17 11:02,36
L14070189,Rosemullion Head,GB,GB-ENG,GB-ENG-CON,50.1098761,-5.0828558,2022-02-05 13:50,51
L10250542,Rosenannon Downs CWT NR,GB,GB-ENG,GB-ENG-CON,50.4721933,-4.8832429,2012-11-15 00:00,3
L9280676,Rosewall Hill,GB,GB-ENG,GB-ENG-CON,50.2011658,-5.5200754,2022-01-13 10:45,77
L12302068,Roskestal,GB,GB-ENG,GB-ENG-CON,50.0436481,-5.671848,2020-09-16 14:00,11
L2935515,Roslin Glen Country Park,GB,GB-SCT,GB-SCT-MLN,55.8515572,-3.1709826,2022-02-11 12:09,74
L14574465,Roslin Moat,GB,GB-SCT,GB-SCT-MLN,55.858091,-3.179369,2022-01-01 12:00,30
L3640235,Rossall Point,GB,GB-ENG,GB-ENG-LAN,53.9202778,-3.0480556,2021-01-03 11:00,89
L7958847,Rossett LNR,GB,GB-ENG,GB-ENG-NYK,53.9776028,-1.5471096,2022-03-05 12:37,23
L11820289,Rossie Moor,GB,GB-SCT,GB-SCT-ANS,56.675627,-2.5725142,2003-12-26 00:00,23
L13543482,Rossington Pit,GB,GB-ENG,GB-ENG-BNS,53.4706339,-1.0960981,2022-03-05 13:16,96
L4348539,Rostherne Mere NNR,GB,GB-ENG,GB-ENG-CHS,53.3542076,-2.3861361,2021-10-07 09:19,148
L5434064,Roswell Pits,GB,GB-ENG,GB-ENG-CAM,52.4027178,0.2844089,2022-02-06 14:19,105
L2995070,Rothamsted Research and Farm,GB,GB-ENG,GB-ENG-HRT,51.8089332,-0.3642654,2022-03-02 08:10,71
L1372594,Rother Valley Country Park,GB,GB-ENG,GB-ENG-BNS,53.335249,-1.3164595,2022-02-26 11:45,179
